tracey_taxonomy_id,ncbi_taxonomy_id,species group,species subgroup,cohort,family,tribe,class,biotype,genotype,section,order,superorder,superphylum,pathogroup,subphylum,parvorder,subfamily,species,isolate,infraorder,subkingdom,forma,phylum,strain,superkingdom,suborder,kingdom,infraclass,superclass,superfamily,subtribe,subcohort,forma specialis,serogroup,subclass,varietas,series,genus,serotype,subgenus,subspecies
23976,2692113,-,-,-,Actinomycetaceae,-,Actinomycetes,-,-,-,Actinomycetales,-,-,-,-,-,-,-,-,-,-,-,Actinomycetota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Gleimia,-,-,-
23977,499551,-,-,-,Methanoregulaceae,-,Methanomicrobia,-,-,-,Methanomicrobiales,-,-,-,-,-,-,-,-,-,-,-,Euryarchaeota,-,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,Methanolinea,-,-,-
23978,160845,-,-,-,Oscillospiraceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Thermoclostridium stercorarium,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Thermoclostridium,-,-,Thermoclostridium stercorarium subsp. stercorarium
23979,44258,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,-,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Caloramator,-,-,-
23980,2733135,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Tefnutvirus,-,-,-
23981,2734147,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,Tefnutvirus siom18,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Tefnutvirus,-,-,-
23982,2948838,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Neritesvirus,-,-,-
23983,2956221,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,Neritesvirus scam8,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Neritesvirus,-,-,-
23984,2733090,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Anaposvirus,-,-,-
23985,2734083,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,Anaposvirus socalone,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Anaposvirus,-,-,-
23986,286801,-,-,-,Segniliparaceae,-,Actinomycetes,-,-,-,Mycobacteriales,-,-,-,-,-,-,-,-,-,-,-,Actinomycetota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Segniliparus,-,-,-
23987,2733111,-,-,-,-,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Llyrvirus,-,-,-
23988,2734116,-,-,-,-,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,Llyrvirus SSKS1,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Llyrvirus,-,-,-
23989,2853023,-,-,-,Straboviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,Twarogvirinae,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23990,1679449,-,-,-,Paracoccaceae,-,Alphaproteobacteria,-,-,-,Rhodobacterales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Pseudooceanicola,-,-,-
23991,401618,-,-,-,Enterobacteriaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Riesia,-,-,-
23992,941338,-,-,-,Planococcaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,-,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bhargavaea,-,-,-
23993,2638413,-,-,-,Halorubraceae,-,Halobacteria,-,-,-,Haloferacales,-,-,-,-,-,-,-,-,-,-,-,Euryarchaeota,-,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,Halonotius,-,-,-
23994,2619747,-,-,-,Haloferacaceae,-,Halobacteria,-,-,-,Haloferacales,-,-,-,-,-,-,-,-,-,-,-,Euryarchaeota,-,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,Haloquadratum,-,-,-
23995,1301080,-,-,-,-,-,Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Nasuia,-,-,-
23996,2071,-,-,-,Pseudonocardiaceae,-,Actinomycetes,-,-,-,Pseudonocardiales,-,-,-,-,-,-,-,-,-,-,-,Actinomycetota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Saccharothrix,-,-,-
23997,2767345,-,-,-,Gordoniaceae,-,Actinomycetes,-,-,-,Mycobacteriales,-,-,-,-,-,-,-,-,-,-,-,Actinomycetota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Jongsikchunia,-,-,-
23998,41943,-,-,-,-,-,Magnoliopsida,-,-,-,Geraniales,-,-,-,Streptophytina,-,-,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23999,4027,-,-,-,Geraniaceae,-,Magnoliopsida,-,-,-,Geraniales,-,-,-,Streptophytina,-,-,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24000,4030,-,-,-,Geraniaceae,-,Magnoliopsida,-,-,-,Geraniales,-,-,-,Streptophytina,-,-,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,-,-,-,Pelargonium,-,-,-
24001,171412,-,-,-,Aerococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,-,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Eremococcus,-,-,-
24002,3029088,-,-,-,Dethiosulfovibrionaceae,-,Synergistia,-,-,-,Synergistales,-,-,-,-,-,-,-,-,-,-,-,Synergistota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24003,81411,-,-,-,Synergistaceae,-,Synergistia,-,-,-,Synergistales,-,-,-,-,-,-,-,-,-,-,-,Synergistota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Aminomonas,-,-,-
24004,453850,-,-,-,Flavobacteriaceae,-,Flavobacteriia,-,-,-,Flavobacteriales,-,-,-,-,-,-,-,-,-,-,-,Bacteroidota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Joostella,-,-,-
24005,76833,-,-,-,Actinomycetaceae,-,Actinomycetes,-,-,-,Actinomycetales,-,-,-,-,-,-,-,-,-,-,-,Actinomycetota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Actinobaculum,-,-,-
24006,2960609,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24007,453849,-,-,-,Hyphomonadaceae,-,Alphaproteobacteria,-,-,-,Hyphomonadales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Henriciella,-,-,-
24008,332951,-,-,-,Natrialbaceae,-,Halobacteria,-,-,-,Natrialbales,-,-,-,-,-,-,-,-,-,-,-,Euryarchaeota,-,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,Halovivax,-,-,-
24009,81466,-,-,-,Aminobacteriaceae,-,Synergistia,-,-,-,Synergistales,-,-,-,-,-,-,-,-,-,-,-,Synergistota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Aminobacterium,-,-,-
24010,81463,-,-,-,Sporomusaceae,-,Negativicutes,-,-,-,Selenomonadales,-,-,-,-,-,-,-,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Anaeromusa,-,-,-
24011,81461,-,-,-,Synergistaceae,-,Synergistia,-,-,-,Synergistales,-,-,-,-,-,-,-,-,-,-,-,Synergistota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Thermanaerovibrio,-,-,-
24012,2862745,-,-,-,Pseudobdellovibrionaceae,-,Bdellovibrionia,-,-,-,Bdellovibrionales,-,-,-,-,-,-,-,-,-,-,-,Bdellovibrionota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Pseudobdellovibrio,-,-,-
24013,115531,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Euryarchaeota,-,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24014,439484,-,-,-,-,-,Gammaproteobacteria,-,-,-,Oceanospirillales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24015,1775411,-,-,-,Rhodanobacteraceae,-,Gammaproteobacteria,-,-,-,Xanthomonadales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24016,70411,-,-,-,Rhodanobacteraceae,-,Gammaproteobacteria,-,-,-,Xanthomonadales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Frateuria,-,-,-
24017,50289,-,-,-,-,-,Florideophyceae,-,-,-,Halymeniales,-,-,-,-,-,-,-,-,-,-,-,Rhodophyta,-,Eukaryota,-,-,-,-,-,-,-,-,-,Rhodymeniophycidae,-,-,-,-,-,-
24018,31453,-,-,-,Halymeniaceae,-,Florideophyceae,-,-,-,Halymeniales,-,-,-,-,-,-,-,-,-,-,-,Rhodophyta,-,Eukaryota,-,-,-,-,-,-,-,-,-,Rhodymeniophycidae,-,-,-,-,-,-
24019,31454,-,-,-,Halymeniaceae,-,Florideophyceae,-,-,-,Halymeniales,-,-,-,-,-,-,-,-,-,-,-,Rhodophyta,-,Eukaryota,-,-,-,-,-,-,-,-,-,Rhodymeniophycidae,-,-,Grateloupia,-,-,-
24020,693071,-,-,-,-,-,Caldisericia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Caldisericota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24021,693072,-,-,-,-,-,Caldisericia,-,-,-,Caldisericales,-,-,-,-,-,-,-,-,-,-,-,Caldisericota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24022,693073,-,-,-,Caldisericaceae,-,Caldisericia,-,-,-,Caldisericales,-,-,-,-,-,-,-,-,-,-,-,Caldisericota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24023,693074,-,-,-,Caldisericaceae,-,Caldisericia,-,-,-,Caldisericales,-,-,-,-,-,-,-,-,-,-,-,Caldisericota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Caldisericum,-,-,-
24024,115782,-,-,-,Geobacteraceae,-,Desulfuromonadia,-,-,-,Geobacterales,-,-,-,-,-,-,-,-,-,-,-,Thermodesulfobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Trichlorobacter,-,-,-
24025,9223,-,-,-,-,-,Aves,-,-,-,Psittaciformes,-,-,-,Craniata,-,-,-,-,-,-,-,Chordata,-,Eukaryota,-,Metazoa,Neognathae,Sarcopterygii,-,-,-,-,-,-,-,-,-,-,-,-
24026,1545690,-,-,-,Psittaculidae,-,Aves,-,-,-,Psittaciformes,-,-,-,Craniata,-,-,-,-,-,-,-,Chordata,-,Eukaryota,-,Metazoa,Neognathae,Sarcopterygii,-,-,-,-,-,-,-,-,-,-,-,-
24027,13145,-,-,-,Psittaculidae,-,Aves,-,-,-,Psittaciformes,-,-,-,Craniata,-,-,-,-,-,-,-,Chordata,-,Eukaryota,-,Metazoa,Neognathae,Sarcopterygii,-,-,-,-,-,-,-,-,Melopsittacus,-,-,-
24028,494603,-,-,-,Hapalosiphonaceae,-,Cyanophyceae,-,-,-,Nostocales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Fischerella,-,-,-
24029,47284,-,-,-,Volvocaceae,-,Chlorophyceae,-,-,-,Chlamydomonadales,-,-,-,-,-,-,-,-,-,-,-,Chlorophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,-,-,-,Pleodorina,-,-,-
24030,379899,-,-,-,Chitinophagaceae,-,Chitinophagia,-,-,-,Chitinophagales,-,-,-,-,-,-,-,-,-,-,-,Bacteroidota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Niabella,-,-,-
24031,446680,-,-,-,Flavobacteriaceae,-,Flavobacteriia,-,-,-,Flavobacteriales,-,-,-,-,-,-,-,-,-,-,-,Bacteroidota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Eudoraea,-,-,-
24032,2843447,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Ronodorvirus,-,-,-
24033,2845939,-,-,-,Kyanoviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,Ronodorvirus ssm4,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Ronodorvirus,-,-,-
24034,477695,-,-,-,Desulfurococcaceae,-,Thermoprotei,-,-,-,Desulfurococcales,-,-,-,-,-,-,-,-,-,-,-,Thermoproteota,-,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,Thermogladius,-,-,-
24035,3039985,-,-,-,-,-,Cyanophyceae,-,-,-,Nodosilineales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24036,3039986,-,-,-,Nodosilineaceae,-,Cyanophyceae,-,-,-,Nodosilineales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24037,1120752,-,-,-,Nodosilineaceae,-,Cyanophyceae,-,-,-,Nodosilineales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Nodosilinea,-,-,-
24038,188143,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Enterovibrio,-,-,-
24039,1196216,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus ST72,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
24040,92682,-,-,-,Aphanothecaceae,-,Cyanophyceae,-,-,-,Chroococcales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,-,-,-,-
24041,76023,-,-,-,Aphanothecaceae,-,Cyanophyceae,-,-,-,Chroococcales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,Halothece,-,-,-
24042,2632878,-,-,-,Aphanothecaceae,-,Cyanophyceae,-,-,-,Chroococcales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,Halothece,-,-,-
24043,2942680,-,-,-,-,-,Caudoviricetes,-,-,-,Thumleimavirales,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24044,2976943,-,-,-,Druskaviridae,-,Caudoviricetes,-,-,-,Thumleimavirales,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24045,2948931,-,-,-,Druskaviridae,-,Caudoviricetes,-,-,-,Thumleimavirales,-,-,-,-,-,-,-,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Tredecimvirus,-,-,-
24046,2956543,-,-,-,Druskaviridae,-,Caudoviricetes,-,-,-,Thumleimavirales,-,-,-,-,-,-,Tredecimvirus HVTV1,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Tredecimvirus,-,-,-
24047,198346,-,-,-,-,-,Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Baumannia,-,-,-
24048,294702,-,-,-,Dysgonomonadaceae,-,Bacteroidia,-,-,-,Bacteroidales,-,-,-,-,-,-,-,-,-,-,-,Bacteroidota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Proteiniphilum,-,-,-
24049,1541743,-,-,-,-,-,Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Ruthturnera,-,-,-
24050,165697,-,-,-,Sphingomonadaceae,-,Alphaproteobacteria,-,-,-,Sphingomonadales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Sphingopyxis,-,-,-
24051,2614943,-,-,-,Sphingomonadaceae,-,Alphaproteobacteria,-,-,-,Sphingomonadales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Sphingopyxis,-,-,-
24052,1794811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24053,221216,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Parcubacteria,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24054,1046984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Parcubacteria,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24055,1892258,-,-,-,Symphyonemataceae,-,Cyanophyceae,-,-,-,Nostocales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24056,221282,-,-,-,Symphyonemataceae,-,Cyanophyceae,-,-,-,Nostocales,-,-,-,-,-,-,-,-,-,-,-,Cyanobacteriota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Mastigocladopsis,-,-,-
24057,92712,-,-,-,Simkaniaceae,-,Chlamydiia,-,-,-,Parachlamydiales,-,-,-,-,-,-,-,-,-,-,-,Chlamydiota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24058,34093,-,-,-,Simkaniaceae,-,Chlamydiia,-,-,-,Parachlamydiales,-,-,-,-,-,-,-,-,-,-,-,Chlamydiota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Simkania,-,-,-
24059,83551,-,-,-,Parachlamydiaceae,-,Chlamydiia,-,-,-,Parachlamydiales,-,-,-,-,-,-,-,-,-,-,-,Chlamydiota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Parachlamydia,-,-,-
24060,118747,-,-,-,Erysipelotrichaceae,-,Erysipelotrichia,-,-,-,Erysipelotrichales,-,-,-,-,-,-,-,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bulleidia,-,-,-
24061,596495,-,-,-,Pseudonocardiaceae,-,Actinomycetes,-,-,-,Pseudonocardiales,-,-,-,-,-,-,-,-,-,-,-,Actinomycetota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Sciscionella,-,-,-
24062,476528,-,-,-,Pasteurellaceae,-,Gammaproteobacteria,-,-,-,Pasteurellales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bibersteinia,-,-,-
24063,40548,-,-,-,-,-,Magnoliopsida,-,-,-,Dioscoreales,-,-,-,Streptophytina,-,-,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,Petrosaviidae,-,-,-,-,-,-
24064,4671,-,-,-,Dioscoreaceae,-,Magnoliopsida,-,-,-,Dioscoreales,-,-,-,Streptophytina,-,-,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,Petrosaviidae,-,-,-,-,-,-
24065,4672,-,-,-,Dioscoreaceae,-,Magnoliopsida,-,-,-,Dioscoreales,-,-,-,Streptophytina,-,-,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,Petrosaviidae,-,-,Dioscorea,-,-,-
24066,1649482,-,-,-,Sphingobacteriaceae,-,Sphingobacteriia,-,-,-,Sphingobacteriales,-,-,-,-,-,-,-,-,-,-,-,Bacteroidota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Pseudopedobacter,-,-,-
24067,1914194,-,-,-,Straboviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,Tevenvirinae,Dhakavirus JS10,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Dhakavirus,-,-,-
24068,1980959,-,-,-,Straboviridae,-,Caudoviricetes,-,-,-,-,-,-,-,-,-,-,Krischvirus jse,-,-,-,-,Uroviricota,-,Viruses,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Krischvirus,-,-,-
24069,414051,-,-,-,Rhodospirillaceae,-,Alphaproteobacteria,-,-,-,Rhodospirillales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Caenispirillum,-,-,-
24070,47670,-,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Lautropia,-,-,-
24071,101191,-,-,-,Methanosarcinaceae,-,Methanomicrobia,-,-,-,Methanosarcinales,-,-,-,-,-,-,-,-,-,-,-,Euryarchaeota,-,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,Methanomethylovorans,-,-,-
24072,4554,-,-,-,Poaceae,Paniceae,Magnoliopsida,-,-,-,Poales,-,-,-,Streptophytina,-,Panicoideae,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,Cenchrinae,-,-,-,Petrosaviidae,-,-,Setaria,-,-,-
24073,1648490,-,-,-,Rubritaleaceae,-,Verrucomicrobiae,-,-,-,Verrucomicrobiales,-,-,-,-,-,-,-,-,-,-,-,Verrucomicrobiota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24074,361050,-,-,-,Rubritaleaceae,-,Verrucomicrobiae,-,-,-,Verrucomicrobiales,-,-,-,-,-,-,-,-,-,-,-,Verrucomicrobiota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Rubritalea,-,-,-
24075,721789,-,-,-,Rosaceae,Potentilleae,Magnoliopsida,-,-,-,Rosales,-,-,-,Streptophytina,-,Rosoideae,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24076,1184124,-,-,-,Rosaceae,Potentilleae,Magnoliopsida,-,-,-,Rosales,-,-,-,Streptophytina,-,Rosoideae,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,Fragariinae,-,-,-,-,-,-,-,-,-,-
24077,3746,-,-,-,Rosaceae,Potentilleae,Magnoliopsida,-,-,-,Rosales,-,-,-,Streptophytina,-,Rosoideae,-,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,Fragariinae,-,-,-,-,-,-,Fragaria,-,-,-
24078,57918,-,-,-,Rosaceae,Potentilleae,Magnoliopsida,-,-,-,Rosales,-,-,-,Streptophytina,-,Rosoideae,Fragaria vesca,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,Fragariinae,-,-,-,-,-,-,Fragaria,-,-,-
24079,2945021,-,-,-,Calditerrivibrionaceae,-,Deferribacteres,-,-,-,Deferribacterales,-,-,-,-,-,-,-,-,-,-,-,Deferribacterota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24080,545865,-,-,-,Calditerrivibrionaceae,-,Deferribacteres,-,-,-,Deferribacterales,-,-,-,-,-,-,-,-,-,-,-,Deferribacterota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Calditerrivibrio,-,-,-
24081,1143004,-,-,-,Beijerinckiaceae,-,Alphaproteobacteria,-,-,-,Hyphomicrobiales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Methyloferula,-,-,-
24082,2066434,-,-,-,Geminicoccaceae,-,Alphaproteobacteria,-,-,-,Rhodospirillales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24083,171436,-,-,-,Geminicoccaceae,-,Alphaproteobacteria,-,-,-,Rhodospirillales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Tistrella,-,-,-
24084,135858,-,-,-,Coprobacillaceae,-,Erysipelotrichia,-,-,-,Erysipelotrichales,-,-,-,-,-,-,-,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Catenibacterium,-,-,-
24085,336830,-,-,-,Chromatiaceae,-,Gammaproteobacteria,-,-,-,Chromatiales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Arsukibacterium,-,-,-
24086,83768,-,-,-,Succinivibrionaceae,-,Gammaproteobacteria,-,-,-,Aeromonadales,-,-,-,-,-,-,-,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Succinimonas,-,-,-
