ncbi_id,tracey_id,species group,species subgroup,cohort,family,tribe,class,biotype,genotype,section,order,superorder,superphylum,pathogroup,subphylum,parvorder,subfamily,species,isolate,infraorder,subkingdom,forma,phylum,strain,superkingdom,suborder,kingdom,infraclass,superclass,superfamily,subtribe,subcohort,forma specialis,serogroup,subclass,varietas,series,genus,serotype,subgenus,subspecies
1095643,17764,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. Nep-21113,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331233,17765,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD762,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095640,17766,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. EDC-020,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1216980,17767,-,-,-,Aeromonadaceae,-,Gammaproteobacteria,-,-,-,Aeromonadales,-,-,-,-,-,-,Aeromonas salmonicida,-,-,-,-,Pseudomonadota,Aeromonas salmonicida subsp. masoucida NBRC 13784,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Aeromonas,-,-,Aeromonas salmonicida subsp. masoucida
1331234,17768,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD782,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095641,17769,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. EDC-022,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331235,17770,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD785,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095646,17771,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. EM-1536,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331236,17772,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD839,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095647,17773,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. EM-1546,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331237,17774,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD849,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095644,17775,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. AG-8040,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1216976,17776,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Achromobacter xylosoxidans,-,-,-,-,Pseudomonadota,Achromobacter xylosoxidans NBRC 15126 = ATCC 27061,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Achromobacter,-,-,-
1331238,17777,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD901,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095645,17778,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. AG-7404,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331239,17779,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MO211,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1331240,17780,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MO275,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1331241,17781,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica OSU095,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1331242,17782,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica OSU553,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1331243,17783,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica RB630,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095638,17784,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. PCS-022,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331244,17785,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica SBL-F6116,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095639,17786,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. PCS-023,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331245,17787,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica SO10328,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1331247,17788,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella pertussis,-,-,-,-,Pseudomonadota,Bordetella pertussis 2250905,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095657,17789,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. NHCC-008D,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1005512,17790,-,-,-,Enterobacteriaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Escherichia coli,-,-,-,-,Pseudomonadota,Escherichia coli PA47,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Escherichia,-,-,-
1331219,17791,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD591,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095656,17792,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. NHCC-006C,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331218,17793,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica M85/00/2,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095659,17794,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio paracholerae,-,-,-,-,Pseudomonadota,Vibrio paracholerae 87395,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
1331217,17795,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica M435/02/3,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095658,17796,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. NHCC-010F,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331216,17797,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica CA90 BB02,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095661,17798,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. 116059,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331223,17799,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD635,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095660,17800,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. 95412,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331222,17801,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD632,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1331221,17802,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD624,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095662,17803,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. 116063,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331220,17804,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD595,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
1095649,17805,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O1 str. EM-1676A,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
1331227,17806,-,-,-,Alcaligenaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Bordetella bronchiseptica,-,-,-,-,Pseudomonadota,Bordetella bronchiseptica MBORD675,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bordetella,-,-,-
